wah i ca n't see clip , must be el-stupido work filters . ca n't wait 'till i get a 'puter . something else 2 blame ex 4. he broke mine 
thanks for all the support everyone . do n't quite know what i 'm going to do yet ; son and wife 's birthdays are next week . great timing ... 
at rose & amp ; crown . almost empty on a friday nite . note to epcot entertainment , carol 's vacation replacement on the piano is n't that great . 
just went to macy 's . nothing i want is on sale , and they were out of the lancome bonus gift . spent $ 70 bucks anyway . stimulus . 
somehow while trying to work sound on desktop , sound on laptop got warped . now both do not want to work ... .. i am not having a good day 
at least she looks fantastic . i 'm bored out of my fucking skull . looks like the ladies want to kill me with their looks because i 'm here . 
wats good twitterbabes ! ! how as y'all doing can someone please send me so uplifting words i 'm kinds down ! ! ! it 's been one of those weeks 
just realized i have no money at all but it has never stopped me before ... so why should it now . although i had a credit card back then ! 
yeah . that 's what i need rn . i just ca n't figure out how to start this ... stupid hard brendon 's pov i got the plot , tho 
: omg ! seriously ? ! thats horrible news . i 'm going back home to mn tomorrow and i really hope that panera still has it & lt ; 3 
had 2turn down a last min wedding , like it was 2day she needed a photog . i just could n't do it 2day i hope she could get someone . 
i 've had the flu more times than i care to remember ... think this is another bout of it . got home , took a shower , threw up ... 
still on my follow limit ... i want to follow the people that are following me , but i have to wait until i get 1818 followers . that sucks ! 
nights = sucks . i always feel the urge to take photos . both ideas i have , but also random photos . baaah ! give me ideas , please . 
never mind lol.. just saw the results : * ( . i needed assassins creed but oh well lol . i 'm sad now ! congrats to the winners ! ! 
i love that bike . i had a 79 rampart . red , white , and blue . it was stolen out of my garage about 2 weeks into ownership ... 
trms all u people that she 's talking 2 go time out , see a doctor get some help ... dumb asshats grow a brain ... that 's all u getfrme 
getting ready to go out .. so sad i could not make it tofashion show i love you ! on the set all day long ! tired and party mode ! 
it 's actually meant to be & quot ; people are starting to know the secret & quot ; about me liking abeley ? i hate it how everybody knows ! 
is working on something for landon ... powerpoint ? ! come on people ( not landon ) it 's past the year 2000 , let 's get with the program ! 
big news ! i just finished my dishes ... now i have dish-pan hands . but gee , they feel so soft . oh my gawd . i 'm losing it 
thx emma ! excited cept saw it 's probly gon na rain . i 'm fishetarian , actually , but & lt ; 3 gourmet . congrats on getting whistle ... 
so sad i ca n't make it tonight ! i 'm going to be away from my girl for most of the weekend and could n't do a third night . 
i am looking out of my den window at the sound and vashon island . it 's windy and the tide is high so no walk on the beach today . 
slumber party w/3 11 y/os.lots of shrieking . must put rhubarb crisp on to do list . rain 2morrow ? want to put in marigolds & amp ; move chives . 
i was a bit too fast saying that everything gets better and better , it went even worse . thank god i got a bottle of vodka to knock me out 
yea im good ... i dont wan na go out in the rain and be worst the rest of the weekend ! ! ! ! have fun though ! ! ! 
i 've always been a night owl , but i 've been staying up to like 5 and 6 am for some reason..i have no idea of what the problem is 
my new phone , the alias 2. will now get here monday , instead of today ... i dont know if i can wait any longer for it ! ! ! 
oh i do n't think i 'm awesome . i 'm laying on the couch like a big lazy blob . i 'm going to bed by 8:30 p.m. too . 
if it 's here ... i have to wait for it to ship boo . we tried to find one at target but they did n't have the one i wanted 
what a terrible way to lose ... 2 out , 2 on , down by 2 , bm of 9th and grandy hits foul ball that is caught for third out 
my parents get mad that i 'm never home . but when i am home i try n talk with them n they do n't even pay attention ! so frustraiting 
at least it 's footday in some parts of the world ... just not here but there 's the tonight show to look forward too , oh yeah ! ! ! 
is gon na make something to eat and then head to bed . today was extremely boring and i still do n't know what 's going on with my friend ... 
wow , i think luke is training to be a 2nd shift sign guy , up at 10:00 and still not giving in to the sleep . napped too long today 
mike left today went to work i miss him he 's burnt like a lobster its sad he comes back tomorrow ! ! ! yay ! ! ! best weekend ever 
needs a neck massage badly ! ! ! ! ! these are the few times where i miss having a man around lol sucks being alone when your neck hurts haha 
not sure if we had a chance to meet but glad you 're liking my tweets ! mich st. had a good run , i was rooting 4 you against unc 
was just told my whit blood cell count is high , no fever so ruled out infection ... . so now they do n't know why , and the drama continues 
soooooo ... ... ... today was long , not in a very good mood right now . maybe i need a change in my life . work all day tomorrow . 
aw that 's such a long time ! man , i feel so bad for you hope you just sleep through all the flying and it does n't seem 2 long 
my party lite order came in and it 's gold , not silver ! i am so disappointed , it 's beautiful but wo n't match a thing in my house 
we ca n't keep it . the dogs will kill the poor thing . we 're going to bring it to petsmart in a few days . we named it kungfu 
between a rock and a hard place about tonight . blah . fuck it . imma just go to sleep . he 's going to be gone until tomorrow night . 
thanks all for the followfriday ... hugs to you all . have a great weekend . ca n't be on here all night , have important work to do at work 
poor baby ! i need to take my maine coon mix in for the same thing . his coat is all matted and he wo n't let me cut them out 
back from the hangover . excellent movie , not for a lot of people , but i loved it . a lot . now i have to fold laundry ... depressing 
only 4more days till school . n i dont kno if ill b able 2go , grant money hasnt come n yet im ready 2start college n its holding me back 
aww , man ! it 's got ta be rough , exams and sat ! i has my subject test in math b/w ap exams , so i feel ya . 
going to sleep at 7 am since the last two days . good when you 're sleeping all day after . bad when you have an orientation at 10 am . 
arghhhh ! so bloody busy . ca n't get my ff 's out ! so sorry . will get them out periodically ! ! i hate me ! ! ! ! 
best for last ? ; ) i 'm very sorry to say i can't/could n't make it . but i wish you good 'inside the song ' vibes , jay ! 
of the elevator . so as soon as i got in i realized she was still in the elevator ! doors closed ! gone-zo ! ! ! neighbor found her ! 
i 'm pretty sure all of my moms friends have unfollowed me by now . and my pastor . & amp ; my grandmoh i forgot they 're both dead . 
what is with me and hitting/close calls when driving ? but more importantly : rest in peace big moose . my heart hurts for you & amp ; ur family . 
hahah i lost the show i live far away from buenos aires , 2000 km . my best friend went , i waiting for her call ! love your music ! 
watchin the movie & quot ; fame & quot ; from the 1980s . tho i was born 1990. got ta love dem 80s movies ! movies of today cant compare 
just ahd me some coconut popsicle ! yes they do exist , but they tste dull at first , then they tste sweet , then dull again when you 're done 
nah , you are just human ! how heartbreaking , reading j & amp ; m blog , sounds like he was a trooper . they love him so much . 
is there such word as 'coldstroke ' ? cause i think i 'm having one . hahaha . idk what happened to the hot weather but it 's so cold now 
