oh ! haha ... dude i dont really look at em unless someone says hey i added you . sorry i 'm so terrible at that . i need a pop up ! 
today i went to a rose garden in a park . i could n't take good pics , coz it was so windy but they were at their best and beautiful ! ! 
which means yes , i am in mourning that they 're not in the wc finals please be sensitive to my grief today . i 've been a fan for 16 years ! 
off to the doctor ! i did something to my knee ... bad part is i do n't know how . my knee is the size of a volleyball and really hurts . 
i 'm so upset that danny went home ! do n't get me wrong , i love kris , but i was so sure danny and adam would be in the finals . 
me too..now i have to scream extra hard at my tv for kris to win lol i just hope danny doesnt & quot ; crash & quot ; now thinking of his wife 
hey nicky ! how r you ? what u been up to ? come back 2 glasgow soon ! plz reply- you 'd make my day cos i 'm ill lv rachel xx 
i want to go to the airport to see at cause i wo n't see him for 2 years unless i visit tanzania . which i may need to start saving up for 
& quot ; i am xxx & quot ; 's music video = oh my god ! ! ! ! why i ca n't go to the glay 's live ? ? ! 
i had a huge growth spurt in year 7 but stopped once i hit 5'6 . by year 12 i was the shortest guy in school . my ego compensated for that . 
hello all can anyone tell me were the sun has gone i now i live in ireland but hey we need sun to we only have a summer a few days a year 
... he came in the bathroom with me ! and he was like doing his hair and stuff . it was so strange . and we were talking and what not . weird 
i realize i 'll have a long line to stand in but eve and i are going to sit down and have a long talk in heaven some day . hate her ... 
... no one likes to get up early to a crying baby ! ! ! poor kiki . she must not feel good ... still ... teething ! ! ! ! gggrrrrrrr ... 
not feeling 100 % today . what possessed us to go to the & quot ; eat as much msg as you can & quot ; big wok last night ? bleurgh ! 
yay ! i hope that is n't the same night as the boss , but i bet it is maybe he 'll be on opposite blur , with a bit of luck ... 
ho oh . exams are on their way ya wes gampang lahh cuy , tar pas nanad dah ke sini aja pas lo jg da balik dari indo . max brenner y ! 
playing with backing tracks is lame ... ..i 'll be & quot ; pistiando & quot ; this weekend . oh well , got ta make it happen . god is good ! 
sometimes ... i think i am wasting my life being responsible and trying to be the 'mature and calm ' one ... why ca n't i be a bitch too ? ? ? 
agreee matrix is a mess $ % $ $ $ % $ $ fgdf % ^ & amp ; ^ % ^ % ^ % ^ so i give up ( ( ( 
did n't sleep good . tried to make smoking a weekend thing ... pssshhh ! yea right ! i 'm blazing before bed 2nite & amp ; sleeping like a baby lol . 
frustrated~tired i wish i was still in hillsborough i miss lucky & amp ; my friends too . i would be very thankful . if my dream came true . : ' ( 
re : the coffee thing ... it 's going to be one of those days i wish i never got out of bed . ok , smile pretty ! buck up ! ! 
just got an email from one of the orgs who 'll supply data for my app . they said they wo n't be sending us data . my project might be dying . 
i 'm so sad i just ca n't resist anymore . i 'm go to the school haha . find my friends , thais and mandy i love you ! ! ! xoxo 
what a day ... . first i get a new niece , but now my gma has had a major stroke and im waiting to hear back from my mom for an update 
but i saw u this morning ! aww kks well coach j saw em tell me something then saw me cry and was like r u oh k ? can i help ? 
power cuts r messing with my schedule still so much to do n gah ! ! ! ! dinner with idol - gone . days like this fail ! lappy will die soon 
my head is still killin me ! it 's not looking good yall . i might have to hit up the hospital . shits wack , i got things to do today . 
i am the next one due out for a visit . we have debt to pay off too tho so dunno when i 'll get to . but i am next ! ! 
one of my guildmates got hacked he 's one of our main tanks too , i feel so bad ! he went away for a couple days and came back to nothing ! 
in the computer room all day at sum stage it gets boring : l : l ! ! ! rain yuck ! i love my class the boys make me laugh 2 much 
beautiful day here in kc ! wish i was outside , at home , digging in the garden . ca n't tomorrow either . i 'll be too busy w/ other stuff . 
really ? ? ? maybe 't was an off night.. never know anymore as i do n't follow dj 's and live on the gu board like i used to ... ; ) 
just saw a photo of la . dammit ! why is it so far away ? and why is money such an issue ? ! i wan na be at universal studios . 
celtics will win tommorow i am normally correct p.s i will not take nap to wake up like i did this last game in the 4th qt go boston . ! ! ! 
the flu has attacked me ! ! ! ! ! and the kids woke up at 5 - so very sorry for myself cos i am mid exams so cant stay in bed 
watching snl ! ! ! i 'm sad it 's the season finale bill hader and andy samberg are the shizzzz . plus , will farrel and green day , cha ching ! 
my last recital went really well . but i 'm sad because now it 's over , and i miss my dance peeps already ! ! major calling this summer ! ! ! 
well , i guess he 'll never play iti will def . request it next time ! i guess i 'll turn it for the night . good night to you all ! 
finished watching & quot ; the boy in the striped pyjamas & quot ; a few minutes ago . feeling very verklempt . schmuel was so precious . what a sad film . 
effffff . sore from the arcade vut it was fun . almost back to mike 's . had to pick up cough drops and advil for my fever feelin ' betr tho ! 
it 's my first tweet , i 've been on the net all day and have not completed a page of homework . tryin to avoid chuggin a mickey 's get @ me 
i am doing my english essay but i ca n't think of anything to write about . it 's too hard ! just had soccer and lost 4-2 , let in 3 goals 
hey its about midnight . i 'm very upset ... danny gokey was voted off idol . i cried ! he 's still an american idol in my heart . love you danny 
man i really hate when nurses stick that freaking iv needle in my veins & amp ; ca n't get it right , my arm & amp ; hands hurts 4 days afterwards 
- i have to get up early to head to my & quot ; day job & quot ; tomorrow . hopefully , will be fully self employed soon , as well..good luck 
aaahahahaha ~ that was awesome ! ! ! & quot ; so , i 'd like to know where you got the notion ... & quot ; boohoohooo we missed the boat ! 
just saw angels & amp ; devils ( or whatever the 2nd da vinci code movie is called ) my tummy hurts from movie popcorn with & quot ; becel & quot ; 
it 's one of those times again when i am constantly wishing myself to die yea yea i know it 's wrong , but that 's just how i feel : ' ( 
i wish there was an at & amp ; t oled-screen phone with a physical keyboard & amp ; bluetooth that was based around syncing with a mac . but there is n't 
great news : my mom is pregnant again and its going to be a girl ! i 'm so happy my 2nd sis : ~ ok ok i 'm felling old now ! 
do n't cryyyy think about other stuff . like how happy you 'll make people be . we are the one 's who should cry . i 'm sure i 'll cry . 
sad ; ; i 've never met a guy like this before . i really lke him . but i think hes mad at me cuz he thinks i lied to him ... 
ugh . my nose is stuffy . this worries me cuz justin 's sick and i 've been around him for the past 3 days . i better not have gotten it . 
ok so i have been soooo lazy today ... ... no tweets ... ... .ny hubby says & quot ; you suck & quot ; ! ! sorry i 'll do better . 
everyone has gone to bed so i shall , too . i gained about 15 followers due to the hot words thing . you people only like me when i 'm dirty . 
home ! ! ! arm is killing me ! ! ! ! i do n't know why ! ! ! still looking for a part-time job i need money ! ! ! ! 
still here at school , in our temporary library tent thing . i 'm sleepy , but it 's too late to walk . my ride is n't leaving 'til 3 or 4 
snl tonight , got the feeling they were unofficially saying goodbye to hammond . 3-4 sketches , got to say & quot ; live from ny & quot ; , the goodnights . 
i 'm going to miss you guyss sooo muccchhhh ! ! ! ! keep singing ! and as for 'a ' class , we see you next month ! love you guys ! 
on the train to london , which is actually a bus to purley overheard & quot ; you know what , i left the coffee machine on & quot ; ( sister ) 
finally home . we ended up going to chris ' party : / my 18 bday was kinda boring but at least i got to spend it with all my close friends ! 
tonight i want to play more of our new singstar games & amp ; watch a movie . i just dont know what movie . mother wants to watch take the lead . 
hehe , your tweet about bosnia coincided with philip schofield saying & quot ; dear god , who is he ? ! & quot ; i 'm so sad i missed it now 
