wow , tons of replies from you , may have to unfollow so i can see my friends ' tweets , you 're scrolling the feed a lot . 
tonite i ca n't . my grandma fell n it 's pretty bad shape . got ta go c her today . sorry missy . next time hor . 
the coworker who i 'm filling in for today and tomorrow called to thank me for taking his shifts , he had to put his dog down today . 
is super frustrated ! ! ! *-* needs god 's help desperately ... . do n't know what to do ... ... please pray 4 me ! thanks ! 
my ex wife was f 'd in the head , tho thats not a comparison . i hope a way to help her presents itself . it sounds tough 
i did not know sugargliders had such a long lifespan ! well , compared to da ferties . i sure wish they got to stay with us longer . 
dude , everyone sounds so effing happy and exited and so pumped after the show . it 's so tragic cause we have to wait until december . no.. 
430 am - alarm just went off to let me know phone line has failed . you thought it would 've done that on wednesday ! no sleep = 
diego ? boo-urns come on , clay stood up after that leg kick . that deserves the win ! and he looks like he could go another 5 tuf 
watching episodes of degrassi still luv the show but have n't seen it in 4ever b/c i do n't have the n but i 'm getting it soon yay 
randomly searching twitter and came across some columbo fans . i love columbo . he totally rocks ! ! ca n't find it on tv anymore . bummer ! 
i 'm in withdrawal after last night 's show by the way ... ca n't believe i 'm not going to get to see you guys again this tour 
so , ya , 1 mile total . jogging .1 and walking .1 jogging 10 minute miles made me winded . what a difference 8 weeks makes . f-myfoot 
ever have a day where u wish everyone would shut up and leave u alone . well that would be a good day compared to my day today . 
tell jeezy i love him ! ! wish i was there swag surfin ! but i 'm smoking on that broccoli ! the realest shit i ever smoked ! 
drupal fighting with panels and menus ! ca n't add a new tab to the & quot ; my account & quot ; page with has an argument . 
that makes me happy and sad at the same time . miss you bud . hit me on the cell . lem me know whats good with you fam 
the feeling 's nutriol . is n't it ? haha . but like , urggggggh . i bet you everyone australian jonas fan feels the exact same way ! 
andrew ... stop lying.. take off that tattoo , you are not real.. you can not be real you are too perfect to be real stop playing with me 
heeeey tweets . my weeekends is runing smoothly , summma is up & amp ; running . whatcould be better . oh yaah , and shitty weather too . 
i really wan na play some lacrosse right now ! ! i have n't played in over a week and wo n't be able to play until wednesday ! 
lost my phone lifeline has vanished ! so i activated and am using old palm treo for now . pheww ... am still connected to the mobile world ! 
going to sell this house and move to the most isolated place i can find.i 'm sick of people who think they can use me up like toilet paper 
yeah ive got the wall on lp , along with animals , and meddle . my parents saw them in concert so i was kinda born into it aha 
ouch ... high heels can be torturing fr real ... i walked arnd at the wedding , at moms work n a store n my feet are burning now 
unpacked my husbands bag , just to do something nice 4 him n its funny what boys call clean , i just created a whole nutha load of washing 
cousins grad party rocked , but i kinda wish i stayed home and went to the sk6ers show . ugh . not its another year wait for a concert 
just found out jesse is moveing to texas ... hes my best friend of 7 years my drumer for 6 months ... im going to miss you captan ! 
have you been getting allie 's emails ? nigel suggested a computer that says & quot ; pc at pv & quot ; currently its in the lead so.. 
just woke up frm a colossal nap . now thinkin of watchin a bluray..mmm..pirates ? 007 ? batman ? wat to watch..wat to watch . wifey @ wrk btw 
i am so exhausted . wow , we really knock out our weekends ... and we did n't even get a chance to finish all of tonights activities . 
probably my favorite thing about lbk is how many stars i can see from my front yard . wish i had someone to sit out here with me . 
canon powershot s400 you had served me very well . i am sorry that i left u in that car for hottest 3 days ... i mourn your loss 
well now you can enjoy sims 3 right ? oh i was gon na buy it on my iphone but my mom cancelled her credit card for the account 
i want to make a shaman , but have no slots left ... i think i might delete hathor makes me sad , but i never play her anymore 
tug boat 's coming ! tug boat 's coming ! he 's going offshore very very soon ! one week is the longest he 's been offshore . *cries* 
omg i 'm so upset ! ! i had to restore my ipod and now i lost all my apps and dont have an account to get them back 
working out on the 90 day exercise dvd i bought from the infomercial . i 'm liking the results that will come , but , bootcamp is bootcamp ... 
ever feel left out of everything going on in the world ? like you did n't have a person that would go to your shows or support you ? 
i have more mosquito bites on my ass than you can imagine . all through my shorts and a mesh lawn chair ! how bloody rude of them ... 
pretty sure im gon na wear my glasses for the rest of my life cause i just accidently checked out my brother for the 2nd time today ! haha 
how can one person , mr. aldrin , be a hero your whole life then say one sad thing , and now ... not so much & quot ; 
and i do n't know how to transfer them from my phone to the computer ... super sad but the pictures came out nice and the video is priceless 
knowing that people i care about are upset makes me upset . take it to god . his glory & amp ; love shall make u feel better . 
well soo much for going to bed early ... i just jail broke my old iphone - then got them confused and thought i had service on both ! 
deep breath , smile on my face and ready to work my butt off at super cherry pop ... no tiger stripes this week but workin for tigerheat ! 
i 'll have math class and physics class ... .. i 'm very busy ! ! ! ! i do n't have free time on weekends ! ! ! 
it makes me feel a little sad when i have to log back into my wordpress.org blog because it does n't remember me because it 's been 2 long 
you would be a perfect bellatrix , my dear ! i was almost gon na b luna lovegood last yr , but i did n't have the right skirt 
& quot ; my dogs head is on my laptop ... he pressed the caps button. & quot ; - krystuhl is moving to puerto rico on july 8th 
wish i went to street fams shit with the hommies but this rain b blowin my ish a b*tch cant even leave ha house w.o her hair gettin buck 
heading off to bed soon . 6 more days until the move . filming a rose parade with tv cogeco today in welland ! 2nd last production with them 
yes & amp ; like your video says , it all comes down to ignorance ! we humans are just not very nice to the world.. or ourselves ! 
i doubt it cuz i was at the one in skokie . the game is tomorrow . i 'm working but i went thursday so it 's okay . 
together again really soon . dont leave my life ever again ! ! ! and ohhhhhhh how i wish we could go see britney aug 20th ! now im 
: : yupo i caught it from my father . he 's been coughing all over the house for days ... now the whole household is ill lol ! 
