spring break in plain city ... it 's snowing 
going to bed ~ wishing i were somewhere else 
hanging out with fobbywatching the king lose another ecf 
preparing notes for mon.-fri. 08-09 school year almost over 
wanting to be at the gym stupid ankle ... 
you puked ? ? ? ? ? ? ? 
back on twitter , studying though , it sucks 
i have to be up in 8 1/2 hours 
this is not looking to good for the cavs 
i wish i didnt eat my icccecream soo fast 
i 'm sad you wo n't be coming . 
thank youuuuuu.lol . nooo . not marco polo . 
lost at the casino kk vs aa get unlucky 
i need rl friends with young children night all 
home from work ... boreddd got to seetoday missin 
summer is coming and im going to miss sam 
thats not helping the ones who cant watch it 
i 'll be crazy if the situation like this 
wishing i could be out partying instead of working 
survived day 1 of helping his sister move . 
once it hits 4 mins ... i dunno anymore 
sad the cav 's are n't gon na win 
i hate to see my cavs get eliminated . 
reality slowly sinking in much love , cavs . 
yay you 're back . i missed you . 
why are n't you out here with me ? 
ahhh the suite life . royals loss shocking /6b5og 
i 'm havin music withdrawals ... speakers dead too 
*hug* that 's a terrible thing to hear . 
http : //twitpic.com/6b5r1 - i dropped my ice cream 
http : //twitpic.com/6b5qy - i dropped my ice cream 
i wish you guys were there till next wednesday 
is so bored , i want something to dooo 
i have to find a job ... quickly . 
omg poor angel bout to go out 4 lunch 
monsters just exist in our minds , bf . 
i 'm hungry , mom still not done cooking 
i wish more people still posted on lj . 
my 10 minutes are up back l8r ! ! 
i 'm upset because i want some beets . 
bored at home on a saturday night ! ! 
blahhh im tired . and i miss my baby 
soo sad that mai litl oness are n't heree 
lebron is mad ; i feel bad for him 
ummmm i 'm mad i did n't predict this 
sadly the cavs could n't stop that magic act 
thinkin ... ... ..not feelin good ... ..sad ... 
school is n't the same without you , . 
leaving the beack loved it . beach hair haha 
its down for me too ! re : /3pyta 
im so sorry to hear . very tragic . 
i just hope the puppet commercials do n't stop 
i 'll be cheering for them too ! unfortunately 
no one commented on my new twitter name ... 
i love crying upstairs when everyone is downstairs . 
owwwww i have a crick in my neck ! 
doing assignments ... ... . bye bye twitter world 
hope the rest of the night goes better . 
burning the roof of your mouth hurts so badly 
jack died . i need a new fishy . 
keith has to go back to louisanna tomorrow . 
my dad died this time 14 years ago . 
got ta be at this wedding reversal at 7am 
amazing reception ! ! too bad about the cavs 
ca n't remember the last time i did that 
is , fucked , and in emotional/physical pain . 
i dont like girls sarah nicks a guy silly 
you guys got ta come back to new zealandd 
arrrghhh i 'm too warm and i feel sick 
swear bot did n't like my post sooorry . 
wow i miss laguna beach watching it right now 
oh goodness i 'm glad that you 're okay 
is getting his junk all over my dress . 
new jam : if we were a movie . 
yeah ! lebron all his hardwork 's gone . 
just talked to my peeps in oh ... uuuupset 
is very sad because his dog has acute gastritis 
being lame and going to bed at 1130 . 
i 'm hung over ahhh hang overs suck magerly 
got home just in-time to watch the cavs lose 
i see . guess i 'm lost . lol 
really disappointed that shaheen jafargholi didnt win bgt . 
its my birthday ! and i have to study 
god hates me . i shant ever skeptwiit apparently 
wish she was going w/me to the atlanta show 
new addiction- egyptian war ! four moca fraps left 
twitter down ? - it is to me /xi71wt79t 
its freakin ' cold here @ the relay . 
with someone who 's not me ! chingao ! 
: o wow ... ..that does not look pretty 
chillin on a saturday with nothin to do . 
all of the cool animals live on other continents 
blah . is it noon tomorrow yet ? ? 
what to add to my ipod ? im bored 
i do n't like going out by myself ... 
no the computer would not let me check twitter 
need to rest my eyes ! ! seeing double 
... .gets nice and cleaned b4 i come home 
im on dat goose 2 ... .no patron tho 
i am not ! ! ! it was painful 
my camera is brokenz and not supported by vista 
gaaaahhhhh ! if i started all this ... . 
so , uh , anyone see my phone ? 
my neck has a giant bug bite on it 
i know i dont want to believe it myslef 
just had the worst day of my life ... 
my voice cracked when i was singing stupid hoe 
working early tmrw morning ... and wish i wasnt 
a lil ' upset ... my tweetdeck wont open 
argh , that sucks , leaving something behind . 
would love to wake up 2morrow at monday morning 
draino has kind of helped the stopped up drain 
long few days ahead . i need strength . 
aw , sorry you 're not feeling well . 
the police just told us to leave the par 
ouchies . my hangover is creeping up on me 
disappointed to forgo cooking workshop for pathetic swollen eyes 
wish i had thursday off got ta work . 
just got back from camp . miss it already 
huuu.. i think i broke my macro lens . 
sorry to hear it was n't all that . 
everytime i try to meditate , i fall asleep 
i just shut my finger in the cash drawer 
you 're really in the wars lately ! *hug 
i do n't have that many open . /29mx 
i 'm still packing someone come keep me company 
totally can not fall asleep . not cool ! 
i just had cake . now my stomach hurts 
hmm grizz hills is pretty boring to level at 
hates being sick . my throat is killing me 
when are you coming to the states duuude ? 
counter is wrong ! i have 498 followers ! 
i 'm seriously about to cry right now . 
nice pace , and my yankee son lost today 
i hope you did n't get in trouble ! 
bored ! ! trying to finish english homework ... 
i still ca n't upload my pic not working 
i kno that 's way too long ! haha 
man i kusthad something to tweet about but forgot 
its on my birthday and i ca n't go 
awwwe miley i love you & lt ; 3 
going to bed . have to work tomorrow . 
the cavs lost . too depressed to go out 
please dont life 's a climb remember ? ? 
i wish i could go but i have work 
ca n't find a decent twitter app for ubuntu 
i know how u feel.. it will be okay 
-- i still & lt ; 3 him too 
r u eating and just lying in bed ? 
pissed off . the angels lost ! ! ! 
so happy , but so sad ... . / 
omg , this hayfever is killing me ! ! 
umm , no i hav n't talked to her 
ugh ugh ugh no classic crime or owl city 
awwe , are you okay ? what happened ? 
i want waffle house but its so fatty . 
i 'm sad that i 'm not there . 
nothing at the bowling alley with a low battery 
frustrated already with download speeds on 256kbps connection ... 
i hate it when my internet dies ugh . 
at least i received yours and nobody got mine 
well the yankees won . but the cavs lost 
finally good music . no one to dance with 
but what if i want you to ? ? 
i 'll go put on the cone of shame 
at least they ( probably ) wo n't lose 
report writing again ... ah such a fun afternoon 
i am havin the worst migraine right now . 
would u really like me 2 change it ... 
i have a head ache i dont like it 
ow my arm really hurts i can barely txt 
my last night in the city that never sleeps 
gettin to bed soon..up pretty early tomorrow morning ! 
packing my bags..heading out..again i 'm sooooo tired ! 
wow . maybe writing was n't a good idea 
is sad about sudan bombing darfuri refugees in chad 
so does . i 'm lonely , too . 
caley wishes that she broke my wrist ... .. 
tan on monday maybe ? ! i 'm sad 
mamma i dont feel well i need a snuggle 
im depressed & amp ; its rly pathetic why 
mad because valerieeeee cant find me on twitter ! 
missn ' my ludacris ( ? ) kiss . 
ya , u ' right , u a bastard 
elese go home now . i miss her . 
i wish the barry gibb talk show was real 
i hungry no food in the new house ! 
back home , ,had great time miss you nedo 
i realllllyyy want to go to vancouver tomorrow ... 
nice work magic ; sorry buddy , cavs lost 
was very upset over united lost on the final 
btw , try to convince marie to go ! 
feels horrible for everything that happened between us . 
bby cakes lol itsnotlol she 's gunna be mad 
the same can not be said for my hens 
yall im kinda bored somebody please talk to me 
ugghhh . so sad about the cavs losing . 
: after how many tries n fits of rage 
dudee . you did n't call me today haha 
but what was it ? i want to know 
dont feel good . inside and out . ugh 
that means in 365more days ill be 25 noooooooooooooooooooooo 
everything in the house makes a lot of noise 
nobody to turn to . feeling lonely . terrible 
i feel like my entire body is breaking down 
oh my god the running animation is super adorable 
i 'm the only one here without a blackberry 
i do n't know what it is either ontd 
nothing exciting to tweet today ... not feeling well 
has given up on her ... .. for now 
this weather is making my sinuses really suck ... 
do n't walk around in downtown by yourself . 
i should start doing this for my tweets /481/ 
dunno if there 's a link , sorry . 
wishing her friends had twitter as opposed to facebook 
upset because cavaliers didnt make it to the finals 
oh never mind ... it 's closed . /6bdvk 
i cry every time i watch that movie ! 
is thinking about the ants in her sink . 
sounds rough ! poor little munchkin . shyness blows 
have n't read a novel since long ... ... 
eww it do im not fond of her work 
omg this movie is gon na make me cry 
off to bed ! ! i miss my husband 
i relate . no 3g in my locale . 
greasy popcorn and $ 5 bottles of water . 
there 's no cupcake to keep us entertained . 
leaving atlantic city ... ... did n't win anything 
do u need to talk ? what 's wrong 
from 22 to 19 so sad ppl folow me 
just got off work ! man i 'm pooped 
now i want to watch orlando best movie . 
i am in pain right now ! ! help.. 
switched to my moms isight and it works perfectly 
it 's no longer sunny in seattle . /sunnyinseattle 
does n't look like i 'm getting hollywood tonight 
boooohas blocked me frm seeing 's tweets again fail 
itchy like crazy ... yes its driving me nuts 
totally . never understood how to play yugioh anyway 
really bothered by debate out of nowhere . again 
about 20 pages of english homework ahead of me 
listening to angel sing on the phone , fml 
i ca n't watch from my phone ! *sniffle* 
fixed it ! had to reset my phone tho 
