i have a sad feeling that dallas is not going to show up i got ta say though , you 'd think more shows would use music from the game . mmm 
my pc crashed . then a 120gb partition went missin . now windows wont load . ( bootmgr is missin ) i feel so helpless . prayers guys . i need em 
found out today i have to do a two day computer course for work ... ... ..oh come on ppl , why ? ? ? ? ? i do n't wan na 
looking forward to 'new moon ' & amp ; 'harry potter - half blood prince ' i sooo cant wait to see them , shame 'new moon ' aint out til november 
a ( h1n1 ) case in dlsu ? ? ? ! ! ! wtf ! ! ! good thing our campus is separated from them ! ! ! but poor thing . 
yen , blast you for inviting me to play mafia wars ... i 'm hooked on it on my iphone and on facebook . i ca n't get any homework done . 
still in my bed with a lovely hot guy next to me ! feeling good ! ! ! hehe ! ! need to begin the endless process of feeding him now ! 
at work for 4 1/2 more hours . i had a dream where i met some really nice people , i woke up and was sad that it was only a dream 
and i 'm 4 seconds off being top today ! i have n't checked your esato profile tbh i 'll go look now if i can remember how to ... ... . 
i remember - i cycled round t ! s- aged 18 - just 2 months before the massacre ... .. i found out about it on a diving boat in oz . 
bowl of resin i guess it works for now though ... at least i get to drink ! steel reserves ... i got 4 tall boys ! it 's a start ... 
why are people so quick to blame someone else when they 're at fault also ? far out ... so not cool . at least i have the guts to say ... 
today ? today fails . in every fucking way . i just want it to be over , like , soon . i think bed might be the solution to that . 
project natal , monkey island , mario galaxy 2 , and now perfect dark on xbla . a cracking e3 ! pity i 'm too busy to play any of these games 
hungry ... ... and it 's f % % ^^ % * rainin ' here ! ! ! ! awww ! i wan na go 2 the beach ! ! ! ! 
so consequently , dlsu will be closed until the 14th , which is too bad since i was planning to visit on the 11th . oh well . better be safe . 
wah , outrite complain dii ! ! yes , i have to agreee ... useless ! ! no matter how much we tried . i even opened my new hse as venue 
stomach hurtsss ! i need food but i ca n't get any this late without waking dad ... i guess i 'll just go doe in my sleep . night twitpops ! 
waitin 4 a parcel 4 my mother..wish the ppl could just give a set time rather than sayin between 9 n 5 ! ! means i have 2 miss out on sleep 
you were right ... somehow i did n't like it that much ... it was great but not soooooo great ... but paul was awesome ! ! ! ! ; - ) 
walking home after my history exam . it was ok i guess : s got another tommorow ! why ? on the bright side after that no more for a week ! 
this is my first state of origin for about 4-5 years . did n't see it whilst o/s . but every time i watch qld lose will c if curse is broken 
my knee is really bad and it hurt so much i 'm gon na try to survive 2 hours in school and if i ca n't i go home again u.u ' 
wtf happened to the weather ya 'll ! ! ? ? how can it drop from 25 to 14 degrees.. mann it looks like summer 's ova b4 it even started ! 
me vs. the world : the film cut out at the premiere of 'it might get loud ' , right at the jack white part . sitting in the dark now . 
i love u . & amp ; i was there . you just did n't notice me in high school . i was n't pretty enough for you . : , ( 
finally knocking out . its been a weird few days ... the weather ? i think an earthquake is coming . mark my words ! now i 'm scared ... oooohhhh . 
things that are getting under my skin today - pastel , ghost quotes & amp ; the fact i am in dire need of nutrients yet am laking the time 2 eat 
would n't it be great if you could categorize twitter ? like : art people , film people , job stuff etc . i think i now miss 50 % of twits 
oh no ! our pet garter snake has vitamin b deficiency . time to start feeding him frozen fetal mice ( euphemistically called & quot ; pinkies & quot ; ) . 
has her exam in 1hr ! so is going to walk to six form soon ! not revised but ahh well ! my 'e ' isnt going to go any higher ! 
pmsl ! ! i do *so* find the humour in that today . yesterday i was gatvol . ( gatvol is afrikaans for fedup , its a rude word tho ) . 
so i took a massive break from writing my essay and now.. i 'm back intro done , doing some reading for it now , only 2,200 words to go : | 
i can feel my heart breaking ! ! if new kids do n't come we will never ever get over it i still have faith though ! trying to keep positive ! 
have fun there . no need to worry about me , i 'm going to be fine . you know , at home . with no one . alone . doing nothing 
had to go shopping , get some books etc . '3 ' are charging me â£50.00 to fix my phone , i have n't got the money so ... no phone . 
yes , babe ! my city , sao paulo , will have world cup ! wow ... i will be 36 yo in 2014. i 'm a little depressed right now ... 
wish i could make it , but i ca n't so good luck from london , uk ! and i hope you find the love you deserve your a gd guy ! 
i know your always there , your the only one i can trust . i hate when your not here . i need the biggest hug , and your not here . 
les mes was amazing ! ! ! shopping in oxford street for hours was also fab ! i now have a horrid cold which is a bit crap really ! ! x 
few yrs ago i went vegetarian 4 a mon . or so . i 'm think abt doin it again ... i jus feel so guilty & amp ; bad 4 animals 
another hot day here at kyo towers , and for some of you , another day revising when the sun 's out so , if you 're stuck indoors online ... ... 
got ta love & quot ; formal & quot ; things ! i wan na go to gay blades tonight but i 'm low on fund'age so i might not make it 
the loon was back out on the lake this morning . an odd site here . he is by himself which makes his calling out for a mate a little sad . 
ughhh , i could have won ! ! ! i knew the stupid answer , and was just calling for like a half hour ! ! ! could n't get through ! 
ikr , i 'm looking thru all our pictures i miss you . i do n't wan na leave i do n't wan na leave i do n't wan na live ! 
susan boyle lost the battle but hey , rumor has it that boyle got invited 2 sing at the white house on the 4th of july , how cool is that ? 
no i 'm ready to jump off the curb head first again ! please help me do this by pushing me and no i 'm not talkin bout ur wet twat ! 
its getting down to the wire , and now the only thing that troubles me is the fact the birthday boy will be in ct on the day of his party . 
cã³ extensions nã o hiá » ƒn thá » ‹ rss trong vbb ko bã con ? muá » ‘ n láº¥y tin tá » « news vã o forum quã¡ ! 
& quot ; playboy art . : 10 conservative women they 'd like2 'hate f**k ' & quot ; -- if it looks like rape and sounds like rape ... pathetic . 
yesterday my brother told me i ate way too much carbs.. and this morning my mommy gives me a bagel . ate half of a half of the bagel . : p 
then i go back and realize i left & quot ; goaltender & quot ; off the tweet . & quot ; goaltender interference & quot ; . i have failed ... 
been told by the argus my last piece went in a bit too late ( i was unwell ) so they wo n't publish even though they liked it . gutted . 
both boys were still sleeping when it was time for me to go to work . sure , it 's nice , but i kind of miss the 5:30 bonding time ... 
wow dat sounds real good , i hvnt seen it yet , imma c it dis weekend , hope its good tho ... i dnt think im seein it in 3-d tho 
ugh , never mind , i figured out that i have to do that at bluehost now ... i thought the two were seperate . lack of sleep doing this launch . 
wah . arrived manila last night . lol . i was n't able to tweet before i left 'coz the pc broke down . anyway , how are you guys ? \m/ 
got a set of brushes . ( l ) i 'm going genting alone . mom abandoned me . hahaha . i 'm craving for green tea milk bbt . 8 ) 
well not into this new bus driver for the bishy bus . he drove away and now i feel like im walking on a conveyer belt . aaah ! so warm too 
stressing out ! grandma 's to clean today , poor cat does n't seem to be feeling any better ( i do n't think growling in the litter bx is good ) 
today is definitely a bum day ! baggy jeans & amp ; a tshirt , locs shake & amp ; go ! ugh i hate rushing likesaid too blessed to be stressed 
today 's gon na suck for me.it 's raining outside so i 'll have to stay in all day.the only thing i 'm gon na do is go to walmart . *sigh* 
ca n't stay up much longer , its getting late . i was just hoping you 'd reply to me tonight . ohh well , still know i love you . xx 
