my whole body feels itchy and like its on fire 
why does everything i have around here gets eaten ? 
so i 'm listening to loveline and your not on 
http : //twitpic.com/6ij02 - i want a blue dog . 
i do n't like being a night owl anymore . 
my moms aslppe and snoring . im so jealous . 
who said that to you they are n't very nice 
my kneeee is killing me fix it , please . 
time to get some sleep ! only 5 hours though 
http : // everyone go there , it 's sad 
my first status shall say : im studying for finals 
awe i ca n't wait either ! ! ! ! 
missing one of the most important men in my life 
slightly sad about missing wing tuesday ... damn late work 
im really sad and i dont know what to do 
i hope you can help them ! thats sad . 
ahhh i think i 'm catching a cold or something 
damn ! computer died . that 's a bummer . 
lucky ! ! its been raining all week for me 
must . sleep . ca n't think to do homework 
bed and then up to take michael to the airport 
i am still to add my addy to urhuge list 
downloading all the music i lost ... three thousand songs 
w. is a fucking awful movie . how sad ... 
wishes he could perfect canon rock- insane tap ... /p/y16p6 
i want sims 3 ... i want to play ... 
lol ! well ... i tried but i 've expired 
yea i 'm gon na give her some motrin thanxx 
that 's no fun i 'm off til friday ... 
i already said washington dc yesterday or the day before 
i dont want to do the english essay thing tomorrow 
lucky you i wanted sushi for dinner but didnt go 
just said bye to . sad day love u smeigs 
bike lights are n't working anyone have electrical tape ? 
holy hell i got my butt kicked at work . 
all right am in too ... i need break midweekcrisis 
someone stole 5 bucks of my tip money what jerks 
locking up the office - last one here - again 
i hate my life right now lol im so mad 
sucks to be you right now . sorry bout that 
back from my softball game , we lost ... again 
those miu miu shoes are giving me hugeeee buyers remorse 
ahhh noooo ... ..now everyone will know i 'm gullible 
finally done balancing my checkbook and paying bills bedtime ! 
having lunch at my desk..huhuu got ta finish a memo../2rdr 
ca n't zzz now . bigsis making me soup . 
watching the soccer game i should be playing in ... 
thanks to you . its a huge site tho ! 
im scared of him i so want that tshirt tho 
enough with the lame jokes , i must study ! 
iz prayin for those on af447 hopin 4 a miracle 
not looking good for skating on the wns tonight ... 
eating cherries reminds me of michigan ... i miss home 
i think i 'm officially sick . damn throat . 
hmmm i think ill be failing these uni exams ... 
olive chews 3 more pair of shoes ... very upset 
damn looks really sharp in 0.9.5 i must say . 
going to bed way to late . work in morn 
all i 've been hearing is how much it sucks 
hindi ko naabutan yung wonderwall ! i love that song 
gahh , i ca n't go to bed this late 
/6gpvh - yes this is a cute pic..poor girl haha 
boo everyone 's away for my b'day this yr . 
watchin pride and prejudice & lt ; & gt ; 
i think it 's because he 's ill though ... 
sleepy sleepy time ... i need someone to cuddle ... 
oh no ... is he going to be ok ? 
would have loved to , but out of auckland . 
just dropped my headphones in a cup of water great 
tired , work , work & amp ; work ... 
suppper dupper boriiing ! ! ca n't wait for summer 
lol . dang it . miley announcement at 7 haha 
and a good morning form utrecht holland , busy day 
i did , i did n't see you wave back 
this whole job hunt thing is n't going very well 
i 'll be there for youuu . i promise . 
bored . need something to do @ hollywood , ca/qjefpg.t 
google video chat wo n't work on windows vista/7 x64 
everything is so gon na go wrong i suck ! 
nothing , im getting tired . too early you ? 
i want trade my lg phone with a blackberyy please 
haha gj gj . damn i 'm bored right now 
why ? why ca n't i get over you ? 
hence the ew . oh dearr minds in the gutter 
that really sucks how long have you worked there ? 
i ca n't sleep because i am too busy coughing 
the story of air france 447 is so tragic ! 
i lost the land 's end trip to barbados . 
driving to derby today up at an ungodly hour tired 
you didnt call e no ps i love you ? 
: apparently yes but it 's not guarantee though . 
school is heaps shit get better before melbourne woman ! 
best night in a whiiiillleee but didnt end too good 
i dont get any signal inside the office bud . 
i just checked , it 's not on itunes . 
ca n't wait for tomorrow ! i miss vanessa . 
your picture is still messed up from last night . 
thanks ! im sure i missed all the good parts 
jess just dropped her cell phone down the storm drain 
i never know how to deal with telemarketers . /otmja4 
got up and found i 'm out of dorset cereal 
ugh that sucks ! ! ! & lt ; 222 
your pic doesnt show up and it makes me sad 
i know what that 's like and it sucks *hugs* 
+ taking care of my dear sick puppy .. + 
interviews coming up ... 5 for today ! ! ! 
ipod died mid song ... . hate when that happens 
my bestfriend moves in one week ... one fucking week 
is feeling stir-crazy from being in the library too long 
and i still need to pack for my shoot tomorrow 
still in beantown i actually sleep better in sf . 
you guys are spoiling australia . i 'm jealous . 
really wants to buy more better material , too expensive 
i hate when the power goes out ! ! ! 
i fancy this boy but he fancies my twin sister 
mommy says its time for bed goodnight everyone ! ! 
that is horrible . people are sick . block her 
aww , you missed zack ryder making an impact . 
taking marion out to one more club before he leaves 
their new single ( dmb ) is almost utter crap 
i hate myself . i hate what i 've become 
will do tempted to run last night too . conass 
was just reminded that it is back to work tomorrow 
i hate him and i soooo regret meeting him yeah 
finished with english ! ready for school to be over 
so whats next ? ? dont know what to do 
time to go to bed ... .feeling a little sore 
still not sure how to message jean . ugh ! 
history exam + french listening exam = death by gcses 
i just tap it on the table and it broke 
i wants it on xblox , but ca n't afford 
no dancing for me tonight ... fairly bummed about that 
in sg airport heading to kl - flight is delayed 
cant believe pushing daisies got cancelled ! ! ! ! 
*offers you chocolate ... and gets out of the way* 
wow she seems like a lunatic ... that 's ridiculous 
does n't want to miss the last day of school 
that 's so sad may she rest in peace . 
there are some good guys out there , honest ! 
ok , so typical summer routine commences : insomnia ! 
oh you got me overly excited for a moment there 
wish i could but im all the way in atl 
that 's when i have a break for school though 
sims 3 doesnt come out in the uk until friday 
we are cool ... but we win the dumb award 
i ate too much ice cream ... i feel sick 
sorry for all the bad advice on the plane ! 
german revision is crap - i ca n't remember anything 
i am at work with one bad ear infection ! 
: apparently yes but it 's no guarantee though . 
watching 10 things i hate about you makes me sad 
super depressed..failed a mid term already..bellyache..crammin for another mid term 
have to.. after 2 i 'll be without net again.. 
i want to draw . but i need paper . 
i would but im dwn by padre island sorry ... 
yeah and annoying cox they 're not replying to me 
apparently i added a n to wet ... yes phailed 
getting ready for school . its not sunny today . 
i 'm so upset that the sims 3 such ass 
yeah ... i was looking forward to that too ... 
looks like another gr8 day but i need to work 
urgh going back to work sucks the big tartan one 
i know , but it does n't stop me wanting 
why to i do the things i do . ... 
lols i cantttttt haha wat u still doing up ? 
s***t lousy edge connection prevented me from copyin my retweet 
wants to be in the walk that walk video lol 
s**t lousy edge connection prevented me from copyin my retweet 
just threw up gon na be a great exam ... 
lmao ! prob ... or one if the dogs . 
oh no i only know rainy days and mondays ... 
did n't pass . looks like the earplugs win . 
god im up far to early for my day of 
i did not have a good bus ride home today 
why does n't celina want a twitter ? ) ) 
good morning ... .my back hurts ... why ? ? 
netfund paper starts in an hours time . ahhh - 
20 mins i really wan na see my mates ! 
i guess lol nobody wants 2 b my friend lol 
how was it ? all of our friends are leavingggg 
morning all , the weather not looking that good outside 
yeah but that has passed now . back to reality 
blakkkk . stupid holiday organising business is tripping me out 
is up at stupid o'clock n there 's no sun 
feeling really stressed out . and pulled a bum muscle 
should go to sleep . root canal in the morning 
cant sleep ! ..head full of not so great thoughts.. 
stealing o'neal and elora danan are non-existent on my limewire 
trying to figure this whole twitter thing out ... . 
i lost my voice a day before an oral test 
have a good night- i 'm just starting my day 
/6ilgr - ah well . i like the top ! 
the sims 3 �� iphone �� ������� � �� � 
is so over this weather ! it 's freezing ! 
yeah , i saw ! did you buy one ? 
is puking .. i too drunk to deal with it.. 
twitter break . i need to rest . head aches 
hmm link to bbc might not work outside of uk 
ouch ! ! ! ! thats bad ! ! ! 
i ca n't believe that doctorwhoforum is closing . dwf 
i did n't notice how much there was to study 
your site is going so slow it wont even load 
is bummed college life is coming to an end . 
mgmt is sold out anyways all 3 shows d : 
